Date,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2005-02-28,81.82982635498047,9.817277908325195,12.079530715942383,15.825295448303223,20.453399658203125,7.653584003448486,13.5021333694458,7.040585041046143,21.113798141479492,12.949042320251465
2005-03-31,80.33291625976562,9.556350708007812,11.848893165588379,15.223185539245605,20.444435119628906,7.503963947296143,13.38382339477539,7.11844539642334,20.9959774017334,12.797722816467285
2005-04-30,78.82787322998047,8.875113487243652,11.207667350769043,15.249988555908203,19.698678970336914,7.23925256729126,13.244282722473145,7.338224411010742,21.727252960205078,11.983391761779785
2005-05-31,81.36808013916016,8.818078994750977,11.519989013671875,15.700407981872559,20.323497772216797,7.74181604385376,13.5524263381958,7.333339691162109,22.001482009887695,12.724396705627441
2005-06-30,81.49137115478516,8.641559600830078,12.323995590209961,15.896111488342285,19.788143157958984,7.6420698165893555,13.290592193603516,7.76992654800415,21.885150909423828,12.669539451599121
2005-07-31,84.60932159423828,9.119179725646973,13.197342872619629,16.144245147705078,20.542491912841797,8.075581550598145,13.717056274414062,7.9447245597839355,22.37885093688965,13.388440132141113
2005-08-31,83.8161849975586,8.73708724975586,14.040200233459473,15.879940032958984,20.057554244995117,7.998857021331787,13.477537155151367,7.996426582336426,22.3012638092041,12.947822570800781
2005-09-30,84.48882293701172,8.804346084594727,14.922821998596191,16.01584243774414,20.393651962280273,8.018040657043457,13.668176651000977,8.334535598754883,22.177684783935547,12.579830169677734
2005-10-31,82.49059295654297,8.823558807373047,13.574288368225098,16.504119873046875,20.1028995513916,7.833895206451416,13.60358715057373,7.801222324371338,21.49856185913086,12.324287414550781
2005-11-30,86.11624908447266,9.499091148376465,13.777259826660156,17.290817260742188,21.272689819335938,8.328782081604004,13.726882934570312,7.788824081420898,21.760313034057617,12.816019058227539
2005-12-31,85.95147705078125,9.770867347717285,14.02519702911377,17.294334411621094,21.373302459716797,8.072973251342773,13.742931365966797,7.855741024017334,22.513225555419922,12.706334114074707
2006-01-31,88.0155258178711,10.241989135742188,16.074199676513672,17.447242736816406,21.434528350830078,8.343356132507324,13.7665376663208,8.045938491821289,22.804218292236328,12.932049751281738
2006-02-28,88.51942443847656,10.022564888000488,14.591108322143555,17.818561553955078,22.10116195678711,8.362669944763184,13.884551048278809,8.151053428649902,23.06682586669922,13.025456428527832
2006-03-31,89.98038482666016,10.489996910095215,15.21031665802002,17.870210647583008,23.078683853149414,8.55194091796875,13.999043464660645,7.773529052734375,22.772165298461914,13.102088928222656
2006-04-30,91.11698913574219,10.86290168762207,15.97642707824707,18.644317626953125,23.577123641967773,8.439927101135254,14.135480880737305,7.897082328796387,22.06720733642578,13.269474029541016
2006-05-31,88.37245178222656,10.425145149230957,15.53185749053955,17.941587448120117,23.174253463745117,7.891430854797363,14.165138244628906,8.025675773620605,21.604354858398438,13.047600746154785
2006-06-30,88.60295867919922,10.478948593139648,15.9260892868042,17.858604431152344,23.144493103027344,7.852800369262695,14.425837516784668,8.209818840026855,21.61189842224121,13.024768829345703
2006-07-31,88.99974822998047,10.087212562561035,16.459306716918945,18.267240524291992,21.830167770385742,7.64807653427124,14.652456283569336,8.603912353515625,22.791128158569336,12.591773986816406
2006-08-31,90.9419174194336,10.39080810546875,15.62301254272461,18.482608795166016,22.07659912109375,8.184988021850586,15.21899127960205,8.840367317199707,23.441490173339844,12.841425895690918
2006-09-30,93.39751434326172,10.389368057250977,15.051376342773438,19.226579666137695,22.91948127746582,8.515137672424316,15.211318969726562,8.711784362792969,23.801219940185547,13.659515380859375
2006-10-31,96.34111022949219,11.01325798034668,15.693413734436035,19.676427841186523,23.56568145751953,8.851873397827148,15.481032371520996,9.17313289642334,23.88010597229004,14.542790412902832
2006-11-30,98.2568588256836,11.492666244506836,17.039453506469727,19.81526756286621,24.143131256103516,9.10345458984375,15.349164962768555,9.416621208190918,23.851415634155273,14.726484298706055
2006-12-31,99.57070922851562,11.565261840820312,16.559391021728516,20.560993194580078,24.2620792388916,9.054420471191406,15.734259605407715,9.497021675109863,24.100719451904297,15.045832633972168
2007-01-31,101.06826782226562,12.033320426940918,16.406871795654297,20.751270294189453,24.767980575561523,9.237375259399414,16.053518295288086,9.463400840759277,24.83475112915039,15.477279663085938
2007-02-28,99.0855712890625,12.355311393737793,16.070777893066406,20.118886947631836,24.490774154663086,8.988245010375977,15.806543350219727,9.965147972106934,24.259048461914062,15.01445484161377
2007-03-31,100.23387145996094,12.647046089172363,17.081266403198242,20.023740768432617,24.689619064331055,9.077775001525879,16.13316535949707,10.323177337646484,24.306406021118164,14.94347858428955
2007-04-30,104.67378997802734,12.836504936218262,17.956871032714844,20.799301147460938,25.83555030822754,9.505974769592285,16.587194442749023,10.83023738861084,26.08333969116211,15.297126770019531
2007-05-31,108.22429656982422,13.594326972961426,19.353858947753906,21.299474716186523,27.17593765258789,9.98477840423584,16.811187744140625,10.879642486572266,26.531187057495117,15.756858825683594
2007-06-30,106.64198303222656,13.522024154663086,19.606155395507812,20.44399642944336,27.183273315429688,9.972309112548828,16.476205825805664,10.363160133361816,25.642986297607422,15.481598854064941
2007-07-31,103.30305480957031,13.16143798828125,19.608993530273438,18.590595245361328,27.440906524658203,9.952835083007812,16.007198333740234,9.949469566345215,24.422937393188477,14.564436912536621
2007-08-31,104.62866973876953,13.071288108825684,19.84486198425293,19.070894241333008,27.447860717773438,10.143712997436523,16.384849548339844,10.106569290161133,24.982118606567383,14.654963493347168
2007-09-30,108.6793212890625,14.124016761779785,21.31321907043457,19.53646469116211,28.748306274414062,10.526982307434082,17.137603759765625,10.494283676147461,25.761545181274414,14.526052474975586
2007-10-31,110.15373229980469,14.710978507995605,21.854598999023438,19.200618743896484,28.377405166625977,11.085144996643066,17.400976181030273,11.193017959594727,26.24251937866211,14.455059051513672
2007-11-30,105.88719177246094,13.969728469848633,20.934246063232422,17.646574020385742,27.5726261138916,10.249855041503906,17.87873077392578,11.266849517822266,26.577747344970703,13.66623592376709
2007-12-31,104.69479370117188,14.119513511657715,22.667884826660156,16.618282318115234,27.53580665588379,10.453963279724121,17.730350494384766,11.246427536010742,25.826223373413086,12.989334106445312
2008-01-31,98.36485290527344,13.526973724365234,19.882606506347656,16.738903045654297,26.016996383666992,9.116827011108398,16.745323181152344,10.420146942138672,24.64866828918457,12.941670417785645
2008-02-29,95.82286834716797,13.838478088378906,21.725177764892578,14.83753776550293,25.489620208740234,8.685493469238281,16.70223617553711,9.992395401000977,23.990386962890625,12.44115924835205
2008-03-31,94.96600341796875,13.643933296203613,21.21761131286621,14.401298522949219,26.415061950683594,8.785903930664062,17.243366241455078,10.152804374694824,22.900239944458008,12.218900680541992
2008-04-30,99.4923095703125,14.370790481567383,23.420738220214844,15.408864974975586,27.191967010498047,9.335025787353516,17.11338996887207,10.67194938659668,23.127992630004883,12.509261131286621
2008-05-31,100.99626922607422,15.118034362792969,24.63833236694336,14.337601661682129,27.43210792541504,9.942975044250488,17.633291244506836,11.054621696472168,23.568801879882812,12.851325035095215
2008-06-30,92.5553970336914,14.238720893859863,25.415769577026367,11.835775375366211,24.133256912231445,9.011581420898438,16.628284454345703,10.97212028503418,22.571619033813477,11.369013786315918
2008-07-31,91.72376251220703,13.77807903289795,21.37131690979004,12.636119842529297,24.324853897094727,8.79130744934082,17.032331466674805,10.265806198120117,23.582836151123047,11.388976097106934
2008-08-31,93.14122772216797,13.56312370300293,21.44312286376953,12.513443946838379,24.991878509521484,8.94864559173584,17.492334365844727,10.15258502960205,24.069997787475586,12.175383567810059
2008-09-30,84.3697738647461,11.463889122009277,18.241479873657227,11.731011390686035,21.97490692138672,7.83472204208374,17.27345848083496,9.037574768066406,22.28133201599121,11.176733016967773
2008-10-31,70.4330062866211,8.896523475646973,14.81219482421875,9.15951156616211,17.965213775634766,6.5716938972473145,15.095505714416504,7.862661361694336,19.723251342773438,9.205780982971191
2008-11-30,65.53040313720703,7.945779800415039,14.489441871643066,7.466798305511475,16.488313674926758,6.019121170043945,15.064209938049316,8.19174575805664,18.47756576538086,8.208291053771973
2008-12-31,66.17235565185547,7.900028228759766,13.83753490447998,7.494473457336426,16.871849060058594,6.11481237411499,15.066617012023926,7.995059490203857,19.806114196777344,8.70660400390625
2009-01-31,60.73866271972656,7.316385269165039,13.591317176818848,5.531067848205566,14.847518920898438,5.825142860412598,13.980968475341797,7.981291770935059,19.56740379333496,7.782255172729492
2009-02-28,54.21235275268555,6.729269504547119,11.9141263961792,4.549363136291504,12.318902969360352,5.602931499481201,12.851122856140137,6.9815673828125,17.142921447753906,7.075877666473389
2009-03-31,58.728843688964844,7.762855529785156,12.362600326538086,5.32656717300415,13.405097007751465,6.229392051696777,13.397085189819336,7.114377021789551,18.172489166259766,7.974348068237305
2009-04-30,64.56328582763672,8.972196578979492,13.329252243041992,6.487406253814697,15.827173233032227,6.87945032119751,13.968525886535645,7.197910308837891,18.149974822998047,9.45152473449707
2009-05-31,68.33726501464844,9.496474266052246,15.04709243774414,7.394311428070068,16.35814666748047,7.038971900939941,14.67965316772461,7.4540863037109375,19.388492584228516,9.382543563842773
2009-06-30,68.29249572753906,9.065598487854004,14.061665534973145,7.262282848358154,16.079362869262695,7.295172214508057,14.708847045898438,7.8544921875,19.84803009033203,9.406315803527832
