Date,Base,Macro,SPY
2014-02-28,0.0,0.0,0.0
2014-03-31,-0.010561212311854029,-0.010561212311853918,0.0
2014-04-30,-0.014175759166193291,-0.014175759166193291,0.0
2014-05-31,0.0,0.0,0.0
2014-06-30,0.0,0.0,0.0
2014-07-31,-0.01809783260260822,-0.018097832602608332,-0.013437088108317008
2014-08-31,0.0,0.0,0.0
2014-09-30,-0.004957044406250999,-0.004957044406250888,-0.01379592460357526
2014-10-31,0.0,0.0,0.0
2014-11-30,0.0,0.0,0.0
2014-12-31,-4.322479450136196e-05,-4.322479450125094e-05,-0.00253678485169917
2015-01-31,0.0,0.0,-0.032090756402933907
2015-02-28,0.0,0.0,0.0
2015-03-31,-0.016125205489734062,-0.016125205489734284,-0.01570560017975664
2015-04-30,-0.02269048538926044,-0.02269048538926044,-0.0060257936276022495
2015-05-31,0.0,0.0,0.0
2015-06-30,-0.013167886471268542,-0.013167886471268653,-0.020312427843800163
2015-07-31,0.0,0.0,0.0
2015-08-31,-0.0685320069725468,-0.0685320069725468,-0.060950032531095766
2015-09-30,-0.08685084113081276,-0.08685084113081276,-0.08491095958472972
2015-10-31,-0.03906619081580831,-0.0390661908158082,-0.007073643084022363
2015-11-30,-0.04081737188197909,-0.04081737188197909,-0.003444412992962387
2015-12-31,-0.051372905905429644,-0.05137290590542953,-0.020667342801469424
2016-01-31,-0.09079123925526422,-0.09079123925526422,-0.06942498185774171
2016-02-29,-0.09077385355373857,-0.09077385355373846,-0.0701936549358404
2016-03-31,-0.03224310492629445,-0.03224310492629423,-0.007648937111420562
2016-04-30,-0.06120427421725705,-0.06120427421725683,-0.003738027428172197
2016-05-31,-0.05448714059894644,-0.054487140598946104,0.0
2016-06-30,-0.017148598398980752,-0.017148598398980308,0.0
2016-07-31,0.0,0.0,0.0
2016-08-31,-0.016557891767918886,-0.016557891767918997,0.0
2016-09-30,-0.013550744281194738,-0.01355074428119496,0.0
2016-10-31,-0.03016199452709878,-0.03016199452709889,-0.017337014222504
2016-11-30,-0.061382958983375535,-0.06138295898337587,0.0
