Date,Base,Macro,SPY
2011-06-30,1.7208507412433145,1.6577747156676812,1.2914434402222417
2011-07-31,1.7008476571929438,1.6390042020089837,1.265608897406567
2011-08-31,1.573362201742377,1.5161541652670951,1.196030899574449
2011-09-30,1.4374932970553531,1.3864698424751347,1.1130013952962177
2011-10-31,1.5039951008402643,1.4456947574193642,1.2344824785411566
2011-11-30,1.5129157808256495,1.453508954832072,1.2294657939699614
2011-12-31,1.5328834517394798,1.4710614685547432,1.2423119951962363
2012-01-31,1.5230259884046455,1.4616015618194265,1.2999233215592125
2012-02-29,1.5505086589337365,1.487975842018259,1.356346953990035
2012-03-31,1.5966984295148454,1.5323027552393178,1.3999723454803719
2012-04-30,1.5973342221643183,1.5329129060420865,1.390627051728456
2012-05-31,1.536739803521327,1.4747622916727896,1.3071116594742354
2012-06-30,1.585850817904838,1.5218926334213672,1.3601553487805422
2012-07-31,1.6214396370086526,1.5560461370263394,1.3762454444980563
2012-08-31,1.6192034008527971,1.5539000894323525,1.4107241519683544
2012-09-30,1.6635832852666035,1.5964901101322166,1.446486957413007
2012-10-31,1.6302683645336256,1.5645187973995844,1.420163625797606
2012-11-30,1.6450127561240084,1.5786685400439335,1.4282010348205216
2012-12-31,1.6710075005761786,1.603614902994829,1.4409617584406724
2013-01-31,1.778555329979594,1.7068252727607305,1.514725451537389
2013-02-28,1.8026409255104048,1.7299394837546347,1.5340511260514282
2013-03-31,1.8895346228524097,1.8133287132978377,1.5923013104954709
2013-04-30,1.945483212024251,1.8670208669037092,1.622892140604861
2013-05-31,1.9809578624181252,1.9010648062819184,1.66120912135016
2013-06-30,1.9714432303883778,1.89193390428767,1.6390408329618675
2013-07-31,2.088253584242907,2.004033236098349,1.7237412117127535
2013-08-31,2.008210748751757,1.9272185696008544,1.6720421509027856
2013-09-30,2.0848704232045776,2.000786519696163,1.7249562700821621
2013-10-31,2.1721706966546144,2.084565927922476,1.8048329657345044
2013-11-30,2.257127001125745,2.166095900652278,1.8583241554493437
2013-12-31,2.296022663580135,2.203422880903539,1.9065043236777819
2014-01-31,2.2238553003547006,2.1341660647981393,1.8393040343689613
2014-02-28,2.3474681978087593,2.2527935901032916,1.9230202603199238
2014-03-31,2.3226761601223718,2.2290014281316717,1.9389726636040432
2014-04-30,2.3141913973370634,2.2208588602220694,1.952451631181536
2014-05-31,2.373239052239442,2.277525092633175,1.997760950851345
2014-06-30,2.406551082466779,2.3094936314357555,2.0390054429122735
2014-07-31,2.362997199152631,2.2676962987835783,2.0116050354432327
2014-08-31,2.4566477864855414,2.3575699094463016,2.0909909117192327
2014-09-30,2.444469085270919,2.3458823815565966,2.0621426064288073
2014-10-31,2.4808246663091014,2.3807717231901693,2.11070839082605
2014-11-30,2.558178003271211,2.4550053600266577,2.1686935366746325
2014-12-31,2.558067683236962,2.4548994892565026,2.163192414539317
2015-01-31,2.559128610360299,2.455917628639712,2.099097747123593
2015-02-28,2.5756509457028645,2.4717736096442735,2.217077342729426
2015-03-31,2.5341179032635495,2.431915616308255,2.1822568215287554
