Date,Base,Macro,SPY
2001-02-28,-0.019887688290266586,-0.00983109271537935,-0.09538759100342808
2001-03-31,-0.03821478245392395,-0.018784880109916934,-0.0560377261796442
2001-04-30,0.03461600154846252,0.021414855964245253,0.08544045831568892
2001-05-31,0.0037491454407826415,0.002245830433738322,-0.005605365719513311
2001-06-30,-0.03128177582852528,-0.01931460418020013,-0.023829519001368205
2001-07-31,-0.007071832701196674,-0.004307562808163754,-0.01019573858123557
2001-08-31,-0.04275579007414435,-0.026551012175102893,-0.05933214819511978
2001-09-30,-0.08477266626796834,-0.07435772534501547,-0.08163056899193644
2001-10-31,-0.010978070346630415,-0.008427647886468924,0.01302169228448058
2001-11-30,0.10104021463256761,0.07783696359082956,0.07797715677700534
2001-12-31,0.012892995649362155,0.007424436801187797,0.005638586355299902
2002-01-31,0.01626279432537292,0.010107213627199867,-0.009798325673737729
2002-02-28,0.02611451091703846,0.0163085470388056,-0.01793570340270001
2002-03-31,0.019866380706579312,0.012246319905548034,0.0332708580471639
2002-04-30,-0.027427739008542448,-0.017325162486676402,-0.05815583310518657
2002-05-31,0.019461423244870248,0.01239526886068077,-0.005933740950273769
2002-06-30,-0.04707784972104967,-0.029717552178944118,-0.07380758212575544
2002-07-31,-0.08723838912414075,-0.05369260670858347,-0.0788199284506258
2002-08-31,0.0037677430965842302,0.0020522311197422242,0.006801829110985036
2002-09-30,-0.09396193197582785,-0.05218851989613626,-0.10485289131296394
2002-10-31,0.06096618774742161,0.033013777494354,0.08228408385026498
2002-11-30,0.0658344139651877,0.033580502109475066,0.061681216535439676
2002-12-31,-0.056193726229682994,-0.031440984323380966,-0.05656997463331215
2003-01-31,-0.026456012069466277,-0.014266301805121085,-0.024594456067691395
2003-02-28,-0.006474525514245432,-0.0035151923136918627,-0.013478957922341994
2003-03-31,0.008841915273974784,0.004920792961451252,0.0021393930076070156
2003-04-30,0.037912071479145694,0.021334075700619702,0.08461232449762557
2003-05-31,0.03383707798808777,0.01831091194671304,0.05483614238681156
2003-06-30,0.018160008943761796,0.00966828553274365,0.010651196602875945
2003-07-31,0.019876889672402087,0.016146946015448145,0.018027093155947416
2003-08-31,0.028707736648221235,0.026716075314117474,0.0206265957137457
2003-09-30,-0.03414756760175696,-0.03146086970704243,-0.010906502440800048
2003-10-31,0.07895011440301716,0.07895011440301716,0.05352682522933261
2003-11-30,0.01270784162069157,0.01270784162069157,0.010920950386807515
2003-12-31,0.06753391439659105,0.06753391439659105,0.05031325426336286
2004-01-31,-0.0027461232420974793,-0.0027461232420974793,0.019769888807057878
2004-02-29,-0.004030724608935756,-0.004030724608935756,0.013570420158696583
2004-03-31,-0.014281024076965222,-0.014281024076965222,-0.013245525447166284
2004-04-30,-0.043012904406983236,-0.043012904406983236,-0.018921460109960653
2004-05-31,0.015898088636442858,0.015898088636442858,0.017123507300786045
2004-06-30,0.05808846099452047,0.05808846099452047,0.01850170873365453
2004-07-31,-0.006626018876091933,-0.006626018876091933,-0.03221904783008811
2004-08-31,0.008313246840043309,0.008313246840043309,0.002435805842771588
2004-09-30,0.047721910051168805,0.047721910051168805,0.010037380908849203
2004-10-31,0.001931291489540669,0.001931291489540669,0.012884798701957134
2004-11-30,0.05792172296505678,0.05792172296505678,0.04451686649365327
2004-12-31,0.0029314904154567416,0.0029314904154567416,0.030121078984967742
2005-01-31,0.008683104866163862,0.008683104866163862,-0.022420153535825715
2005-02-28,0.08899629403914906,0.08899629403914906,0.020902837333749646
2005-03-31,-0.01153765324135066,-0.01153765324135066,-0.018292132044888887
2005-04-30,-0.03150967808793107,-0.03150967808793107,-0.01873534876295435
2005-05-31,0.006925362984180228,0.006925362984180228,0.03222491705242936
2005-06-30,0.03399496671155685,0.03399496671155685,0.001514943955887471
2005-07-31,0.03599051378999344,0.03599051378999344,0.03826092069102849
2005-08-31,0.012154498979601082,0.012154498979601082,-0.009373924698410585
2005-09-30,0.03551482197502628,0.03551482197502628,0.008025063999892224
2005-10-31,-0.05910725732902056,-0.05910725732902056,-0.023650910740619646
2005-11-30,0.008179408333716812,0.008179408333716812,0.043952640192020054
2005-12-31,0.008596825167734598,0.008596825167734598,-0.001913987336888301
2006-01-31,0.060743892234453534,0.060743892234453534,0.024014393262030476
2006-02-28,-0.03387532926971518,-0.03387532926971518,0.005725805060500466
2006-03-31,-0.0006598679949496209,-0.0006598679949496209,0.016503792655741645
2006-04-30,0.026528857105289107,0.026528857105289107,0.012632030027705854
2006-05-31,-0.03560545712490089,-0.03560545712490089,-0.030121103863562704
2006-06-30,0.00863934249986853,0.00863934249986853,0.0026081838144975666
2006-07-31,-0.020563576476061846,-0.020563576476061846,0.0044784600366112315
2006-08-31,-0.003307863816545685,-0.003307863816545685,0.021822269438870334
2006-09-30,0.012870444610891152,0.012870444610891152,0.02700138977186306
2006-10-31,0.03688026344975977,0.03358369159573105,0.03151718656991287
2006-11-30,0.02073926941659158,0.02073926941659158,0.019885371943288765
2006-12-31,-0.00510609998265421,-0.00510609998265421,0.013371350542433103
2007-01-31,0.010796609740398646,0.010796609740398646,0.015039458858694843
2007-02-28,-0.00245305035819917,-0.00245305035819917,-0.019617332368904172
2007-03-31,0.01793767108438393,0.01793767108438393,0.01158905607992522
2007-04-30,0.030413961805316334,0.030413961805316334,0.044295984502791486
2007-05-31,0.026589411697155188,0.026589411697155188,0.033919726550029505
2007-06-30,-0.018346665642524775,-0.018346665642524775,-0.014621038188035174
2007-07-31,-0.02284611045003937,-0.02284611045003937,-0.03131013564820839
