Date,0
2001-02-28,-0.009831059074820478
2001-03-31,-0.018785000284551587
2001-04-30,0.02141485679380656
2001-05-31,0.002245864164607193
2001-06-30,-0.019314715384208783
2001-07-31,-0.0043074027854810674
2001-08-31,-0.02655116207025095
2001-09-30,-0.07435771731264879
2001-10-31,-0.008427553338623744
2001-11-30,0.07783683563626301
2001-12-31,0.007424405935490331
2002-01-31,0.010107229226100262
2002-02-28,0.01630844815415132
2002-03-31,0.01224648653430135
2002-04-30,-0.01732515157173613
2002-05-31,0.012394948603067672
2002-06-30,-0.02971740610382659
2002-07-31,-0.053692844073246974
2002-08-31,0.0020524028497434215
2002-09-30,-0.05218867384182595
2002-10-31,0.033013658411291856
2002-11-30,0.033580513261682
2002-12-31,-0.03144091163181315
2003-01-31,-0.014266204795779145
2003-02-28,-0.003515406918963353
2003-03-31,0.00492079268223777
2003-04-30,0.021334378873389043
2003-05-31,0.018310727486568153
2003-06-30,0.009668159284616977
2003-07-31,0.016147342750024034
2003-08-31,0.026716025706204544
2003-09-30,-0.031460949212559194
2003-10-31,0.07894962412468627
2003-11-30,0.012707858191247905
2003-12-31,0.06753442903292933
2004-01-31,-0.002746090036077692
2004-02-29,-0.004030916974455751
2004-03-31,-0.014281372660512583
2004-04-30,-0.04301305656679954
2004-05-31,0.01589807059393496
2004-06-30,0.05808858040637769
2004-07-31,-0.006626026331781443
2004-08-31,0.008313278267783867
2004-09-30,0.047722164997907116
2004-10-31,0.0019312121522671404
2004-11-30,0.05792158636382571
2004-12-31,0.0029312223793137204
2005-01-31,0.00868305433777028
2005-02-28,0.08899664146000358
2005-03-31,-0.011537778229489388
2005-04-30,-0.03150946344543182
2005-05-31,0.006924861670406697
2005-06-30,0.03399546829626913
2005-07-31,0.03599046653404969
2005-08-31,0.012154169691596809
2005-09-30,0.03551518544952618
2005-10-31,-0.05910732305732784
2005-11-30,0.008179421434293324
2005-12-31,0.008597212469005133
2006-01-31,0.060743525476609515
2006-02-28,-0.03387490264958019
2006-03-31,-0.0006596993018724107
2006-04-30,0.026529027137540347
2006-05-31,-0.035605468298400715
2006-06-30,0.008639343031945726
2006-07-31,-0.020563776696699402
2006-08-31,-0.0033077266022574965
2006-09-30,0.012870429933892202
2006-10-31,0.033584130318136354
2006-11-30,0.020739127133758285
2006-12-31,-0.00510618467675857
2007-01-31,0.010796419952767033
2007-02-28,-0.002452642065721971
2007-03-31,0.017937588663850423
2007-04-30,0.030413997647911153
2007-05-31,0.026589462849650688
2007-06-30,-0.018346581591447936
2007-07-31,-0.022846285828718726
2007-08-31,0.003860987334376564
2007-09-30,0.0669688656997089
2007-10-31,0.01801932454074092
2007-11-30,-0.05628400965975492
2007-12-31,0.030241220438650438
2008-01-31,-0.07943698665609714
2008-02-29,0.024883854366194967
2008-03-31,-0.0020074950114397088
2008-04-30,0.061839964462422015
2008-05-31,0.03727566136916536
2008-06-30,-0.027563765698809185
2008-07-31,-0.0826241618567475
2008-08-31,0.0038562825658476933
2008-09-30,-0.08868367079184321
2008-10-31,-0.09802107212259623
2008-11-30,-0.005439098492084671
2008-12-31,0.011272909959733877
2009-01-31,-0.020464449684314996
2009-02-28,-0.0820706567870474
2009-03-31,0.028505536104530854
2009-04-30,0.03238210570425768
2009-05-31,0.02542930181519802
2009-06-30,0.006481235866760207
2009-07-31,0.04992890285311107
2009-08-31,0.013575586597604638
2009-09-30,0.018167657857976076
2009-10-31,-0.013765036752038011
2009-11-30,0.06978571963862285
2009-12-31,0.035410863508199115
2010-01-31,-0.056588851283089374
2010-02-28,0.03510968440353719
2010-03-31,0.0843288208735304
2010-04-30,0.038677362122636096
2010-05-31,-0.08437798310126172
2010-06-30,-0.059280312738996775
2010-07-31,0.05929272872115223
2010-08-31,-0.04418814587759849
2010-09-30,0.05629491922830103
2010-10-31,0.02423098584322225
2010-11-30,0.010337372349825246
2010-12-31,0.04578058064093834
2011-01-31,0.022552652512954335
2011-02-28,0.027955214162041542
2011-03-31,0.007981310033417812
2011-04-30,0.013896078257352444
2011-05-31,-0.023904858098494915
2011-06-30,-0.007952106199657897
2011-07-31,-0.011322992796741907
2011-08-31,-0.07495390382708489
2011-09-30,-0.08553535482664328
2011-10-31,0.04271639111628861
2011-11-30,0.0054053852231804285
2011-12-31,0.01207590981505273
2012-01-31,-0.006430509729312877
2012-02-29,0.018044801034004854
2012-03-31,0.029790057944746907
2012-04-30,0.00039778865840904164
2012-05-31,-0.037934360612250966
2012-06-30,0.03195829268010286
2012-07-31,0.02244108828528964
2012-08-31,-0.0013790150732456343
2012-09-30,0.027408710929954856
2012-10-31,-0.02002585818961348
2012-11-30,0.009044213507027258
2012-12-31,0.01580178115228218
2013-01-31,0.06436141778567453
2013-02-28,0.013541884718746658
2013-03-31,0.04820369496623107
2013-04-30,0.02960987013465066
2013-05-31,0.018234406269734046
2013-06-30,-0.004803200829866145
2013-07-31,0.059251378196029325
2013-08-31,-0.03833025033425011
2013-09-30,0.03817318419994923
2013-10-31,0.0418733605743162
2013-11-30,0.03911106848595025
2013-12-31,0.017232546104633907
2014-01-31,-0.03143161498924011
2014-02-28,0.05558518420946708
2014-03-31,-0.010561053226753232
2014-04-30,-0.0036529123347364503
2014-05-31,0.025515585290986555
2014-06-30,0.014036369863148416
2014-07-31,-0.01809768916345348
2014-08-31,0.039631739982576554
2014-09-30,-0.004956956236618885
2014-10-31,0.014872291224327204
2014-11-30,0.031180593329522648
2014-12-31,-4.310424338789965e-05
2015-01-31,0.00041466387372509315
2015-02-28,0.006456114529585796
